2025-12-19T20:03:35.167+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:SPX500_USD, price=6816.3, timestamp=1766154692549, volume=0.0)
2025-12-19T20:03:35.168+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=OANDA:US30_USD, price=48235.05, timestamp=1766154692547, volume=0.0)
2025-12-19T20:03:35.170+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.172+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.176+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.179+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.181+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.182+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.187+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.188+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.190+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=100.0)
2025-12-19T20:03:35.191+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.0, timestamp=1766154808884, volume=289.0)
2025-12-19T20:03:35.193+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.06, timestamp=1766154808950, volume=200.0)
2025-12-19T20:03:35.201+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=AMD, price=207.06, timestamp=1766154808950, volume=200.0)
2025-12-19T20:03:36.281+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=ORCL, price=189.77, timestamp=1766154766869, volume=100.0)
2025-12-19T20:03:36.283+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=PYPL, price=59.27, timestamp=1766154808973, volume=150.0)
2025-12-19T20:03:36.285+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=PYPL, price=59.255, timestamp=1766154808975, volume=100.0)
2025-12-19T20:03:36.286+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NFLX, price=94.68, timestamp=1766154808984, volume=10.0)
2025-12-19T20:03:36.287+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=PYPL, price=59.26, timestamp=1766154808985, volume=100.0)
2025-12-19T20:03:36.290+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NFLX, price=94.39, timestamp=1766154739314, volume=10.0)
2025-12-19T20:03:36.292+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NFLX, price=94.4, timestamp=1766154739314, volume=10.0)
2025-12-19T20:03:36.294+05:30  INFO 29188 --- [quotes-service] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] c.m.q.consumer.QuoteConsumer             : Consumed tick: FinQuoteTickEvent(symbol=NFLX, price=94.4, timestamp=1766154739314, volume=10.0)
